Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message,
178746,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),205,Sunset Park,Annual Average 2012,8.61,,
178747,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),206,Borough Park,Annual Average 2012,8.62,,
178748,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,Annual Average 2012,8.64,,
178749,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,Annual Average 2012,7.75,,
178750,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,Annual Average 2012,8.24,,
178751,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,Annual Average 2012,7.91,,
178752,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,Annual Average 2012,8.75,,
178753,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),301,Washington Heights,Annual Average 2012,9.24,,
178754,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,Annual Average 2012,9.74,,
178755,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),303,East Harlem,Annual Average 2012,9.59,,
178756,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),304,Upper West Side,Annual Average 2012,10.06,,
178757,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),305,Upper East Side,Annual Average 2012,9.96,,
178758,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,Annual Average 2012,10.07,,
178759,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,Annual Average 2012,11.3,,
178760,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,Annual Average 2012,10.04,,
178761,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,Annual Average 2012,9.08,,
178762,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,Annual Average 2012,10.78,,
178763,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,Annual Average 2012,9.03,,
178764,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),402,West Queens,Annual Average 2012,8.64,,
178765,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,Annual Average 2012,8.37,,
178766,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,Annual Average 2012,8.1,,
178767,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,Annual Average 2012,8.24,,
178768,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,Annual Average 2012,8.3,,
178769,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),407,Southwest Queens,Annual Average 2012,7.81,,
178770,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),408,Jamaica,Annual Average 2012,8.03,,
178771,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),409,Southeast Queens,Annual Average 2012,7.71,,
178772,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),410,Rockaways,Annual Average 2012,7.25,,
178773,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),501,Port Richmond,Annual Average 2012,8.14,,
178774,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,Annual Average 2012,7.87,,
178775,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),503,Willowbrook,Annual Average 2012,7.96,,
178776,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,Annual Average 2012,7.94,,
212962,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,Annual Average 2014,8.5,,
212963,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,Annual Average 2014,8.6,,
212964,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,Annual Average 2014,8.71,,
212965,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,Annual Average 2014,8.17,,
212966,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,Annual Average 2014,9.17,,
212967,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,Annual Average 2014,9.4,,
212968,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,Annual Average 2014,8.12,,
212969,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),201,Greenpoint,Annual Average 2014,9.94,,
212970,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,Annual Average 2014,9.2,,
212971,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,Annual Average 2014,8.8,,
212972,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),204,East New York,Annual Average 2014,8.33,,
212973,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),205,Sunset Park,Annual Average 2014,8.62,,
212974,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),206,Borough Park,Annual Average 2014,8.62,,
212975,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,Annual Average 2014,8.64,,
212976,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,Annual Average 2014,7.91,,
212977,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,Annual Average 2014,8.3,,
212978,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,Annual Average 2014,8.01,,
212979,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,Annual Average 2014,8.81,,
212980,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),301,Washington Heights,Annual Average 2014,8.87,,
212981,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,Annual Average 2014,9.46,,
212982,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),303,East Harlem,Annual Average 2014,9.46,,
212983,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),304,Upper West Side,Annual Average 2014,10.04,,
212984,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),305,Upper East Side,Annual Average 2014,10,,
212985,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,Annual Average 2014,10.34,,
212986,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,Annual Average 2014,11.42,,
212987,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,Annual Average 2014,10.3,,
212988,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,Annual Average 2014,9.29,,
212989,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,Annual Average 2014,10.85,,
212990,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,Annual Average 2014,9.02,,
212991,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),402,West Queens,Annual Average 2014,8.53,,
212992,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,Annual Average 2014,8.09,,
212993,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,Annual Average 2014,7.88,,
212994,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,Annual Average 2014,8.29,,
212995,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,Annual Average 2014,8.08,,
212996,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),407,Southwest Queens,Annual Average 2014,7.94,,
212997,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),408,Jamaica,Annual Average 2014,8.02,,
212998,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),409,Southeast Queens,Annual Average 2014,7.76,,
212999,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),410,Rockaways,Annual Average 2014,7.58,,
213000,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),501,Port Richmond,Annual Average 2014,8.35,,
213001,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,Annual Average 2014,8.02,,
213002,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),503,Willowbrook,Annual Average 2014,8.08,,
213003,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,Annual Average 2014,7.93,,
334375,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,Annual Average 2015,8.85,,
334378,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,Annual Average 2015,8.71,,
334381,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,Annual Average 2015,8.82,,
334384,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,Annual Average 2015,8.19,,
334387,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,Annual Average 2015,9.06,,
334390,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,Annual Average 2015,9.15,,
334393,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,Annual Average 2015,8.01,,
334396,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),201,Greenpoint,Annual Average 2015,9.89,,
334399,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,Annual Average 2015,9.18,,
334402,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,Annual Average 2015,8.47,,
334405,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),204,East New York,Annual Average 2015,8.03,,
334408,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),205,Sunset Park,Annual Average 2015,8.46,,
334411,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),206,Borough Park,Annual Average 2015,8.12,,
334414,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,Annual Average 2015,8.23,,
334417,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,Annual Average 2015,7.45,,
334420,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,Annual Average 2015,7.76,,
334423,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,Annual Average 2015,7.37,,
334426,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,Annual Average 2015,8.5,,
334429,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),301,Washington Heights,Annual Average 2015,8.94,,
334432,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,Annual Average 2015,9.15,,
334435,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),303,East Harlem,Annual Average 2015,9.22,,
334438,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),304,Upper West Side,Annual Average 2015,9.5,,
334441,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),305,Upper East Side,Annual Average 2015,9.36,,
334444,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,Annual Average 2015,10.02,,
334447,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,Annual Average 2015,10.55,,
334450,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,Annual Average 2015,10.02,,
334453,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,Annual Average 2015,9.13,,
334456,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,Annual Average 2015,10.13,,
334459,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,Annual Average 2015,8.76,,
334462,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),402,West Queens,Annual Average 2015,8.21,,
334465,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,Annual Average 2015,7.94,,
334468,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,Annual Average 2015,7.86,,
334471,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,Annual Average 2015,7.99,,
334474,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,Annual Average 2015,7.87,,
334477,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),407,Southwest Queens,Annual Average 2015,7.61,,
334480,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),408,Jamaica,Annual Average 2015,7.82,,
334483,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),409,Southeast Queens,Annual Average 2015,7.62,,
334486,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),410,Rockaways,Annual Average 2015,6.95,,
334489,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),501,Port Richmond,Annual Average 2015,7.85,,
334492,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,Annual Average 2015,7.33,,
334495,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),503,Willowbrook,Annual Average 2015,7.31,,
334498,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,Annual Average 2015,6.95,,
411160,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,Annual Average 2016,7.11,,
411163,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,Annual Average 2016,7.12,,
411166,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,Annual Average 2016,7.22,,
411169,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,Annual Average 2016,6.78,,
411172,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,Annual Average 2016,7.59,,
411175,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,Annual Average 2016,7.72,,
411178,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,Annual Average 2016,6.73,,
411181,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),201,Greenpoint,Annual Average 2016,8.85,,
411184,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,Annual Average 2016,8.13,,
411187,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,Annual Average 2016,7.56,,
411190,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),204,East New York,Annual Average 2016,7.09,,
411193,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),205,Sunset Park,Annual Average 2016,7.42,,
411196,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),206,Borough Park,Annual Average 2016,7.13,,
411199,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,Annual Average 2016,7.27,,
411202,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,Annual Average 2016,6.45,,
411205,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,Annual Average 2016,6.76,,
411208,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,Annual Average 2016,6.39,,
411211,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,Annual Average 2016,7.6,,
411214,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),301,Washington Heights,Annual Average 2016,7.31,,
411217,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,Annual Average 2016,7.72,,
411220,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),303,East Harlem,Annual Average 2016,7.88,,
411223,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),304,Upper West Side,Annual Average 2016,8.18,,
411226,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),305,Upper East Side,Annual Average 2016,8.21,,
411229,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,Annual Average 2016,8.81,,
411232,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,Annual Average 2016,9.52,,
411235,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,Annual Average 2016,8.86,,
411238,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,Annual Average 2016,8.06,,
411241,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,Annual Average 2016,9.11,,
411244,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,Annual Average 2016,7.59,,
411247,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),402,West Queens,Annual Average 2016,7.13,,
411250,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,Annual Average 2016,6.67,,
411253,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,Annual Average 2016,6.45,,
411256,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,Annual Average 2016,7.04,,
411259,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,Annual Average 2016,6.66,,
411262,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),407,Southwest Queens,Annual Average 2016,6.58,,
411265,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),408,Jamaica,Annual Average 2016,6.55,,
411268,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),409,Southeast Queens,Annual Average 2016,6.24,,
411271,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),410,Rockaways,Annual Average 2016,5.88,,
411274,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),501,Port Richmond,Annual Average 2016,6.82,,
411277,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,Annual Average 2016,6.38,,
411280,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),503,Willowbrook,Annual Average 2016,6.45,,
411283,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,Annual Average 2016,6.29,,
178021,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,Summer 2010,11.38,,
178022,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,Summer 2010,11.44,,
178023,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,Summer 2010,11.52,,
178024,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,Summer 2010,11.13,,
178025,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,Summer 2010,12.02,,
178026,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,Summer 2010,12.22,,
178027,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,Summer 2010,11.09,,
178028,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),201,Greenpoint,Summer 2010,12.72,,
178029,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,Summer 2010,12.02,,
178030,368,3,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,Summer 2010,11.62,,
