Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message,
356462,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2010-14,18.6,,
356463,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2010-14,13.26,,
356464,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2010-14,16.03,,
356465,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2010-14,20.42,,
356466,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2010-14,31.51,,
356467,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2010-14,25.42,,
356468,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2010-14,29.76,,
356469,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2010-14,32.87,,
356470,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2010-14,11.62,,
356471,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2010-14,7.23,,
356472,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2010-14,12.07,,
356473,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2010-14,9.56,,
356474,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2010-14,9.87,,
356475,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2010-14,20.9,,
356476,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2010-14,11.16,,
356477,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2010-14,16.69,,
356478,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),402,West Queens,2010-14,19.24,,
356479,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2010-14,15.15,,
356480,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2010-14,8.16,,
356481,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2010-14,13.1,,
356482,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2010-14,14.92,,
356483,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2010-14,14.31,,
356484,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),408,Jamaica,2010-14,15.97,,
356485,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2010-14,7.56,,
356486,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),410,Rockaways,2010-14,20.19,,
356487,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),501,Port Richmond,2010-14,23.52,,
356488,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2010-14,17.3,,
356489,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),503,Willowbrook,2010-14,7.89,,
356490,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2010-14,7.39,,
358072,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2011-15,15.91,,
358073,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2011-15,15.31,,
358074,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2011-15,33.1,,
358075,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2011-15,23.24,,
358076,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2011-15,41.58,,
358077,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2011-15,40.17,,
358078,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2011-15,43.09,,
358079,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),201,Greenpoint,2011-15,25.82,,
358080,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2011-15,16.24,,
358081,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2011-15,27.25,,
358082,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),204,East New York,2011-15,31.06,,
358083,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),205,Sunset Park,2011-15,31.97,,
358084,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),206,Borough Park,2011-15,27.2,,
358085,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2011-15,18.13,,
358086,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2011-15,13.48,,
358087,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2011-15,16.14,,
358088,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2011-15,20.24,,
358089,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2011-15,31.7,,
358090,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2011-15,25.57,,
358091,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2011-15,30,,
358092,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2011-15,33.26,,
358093,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2011-15,11.39,,
358094,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2011-15,6.61,,
358095,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2011-15,12.43,,
358096,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2011-15,9.52,,
358097,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2011-15,9.28,,
358098,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2011-15,22.8,,
358099,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2011-15,10.66,,
358100,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2011-15,16.78,,
358101,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),402,West Queens,2011-15,19.1,,
358102,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2011-15,15.36,,
358103,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2011-15,8.36,,
358104,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2011-15,12.69,,
358105,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2011-15,13.75,,
358106,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2011-15,14.63,,
358107,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),408,Jamaica,2011-15,15.53,,
358108,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2011-15,7.24,,
358109,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),410,Rockaways,2011-15,19,,
358110,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),501,Port Richmond,2011-15,22.73,,
358111,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2011-15,17.72,,
358112,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),503,Willowbrook,2011-15,8.64,,
358113,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2011-15,7.57,,
511603,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2012-16,16.26,,
511604,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2012-16,15.53,,
511605,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2012-16,32.71,,
511606,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2012-16,23.47,,
511607,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2012-16,41.42,,
511608,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2012-16,39.28,,
511609,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2012-16,42.21,,
511610,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),201,Greenpoint,2012-16,24.55,,
511611,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2012-16,15.9,,
511612,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2012-16,26.45,,
511613,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),204,East New York,2012-16,29.82,,
511614,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),205,Sunset Park,2012-16,32.37,,
511615,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),206,Borough Park,2012-16,27.25,,
511616,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2012-16,17.76,,
511617,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2012-16,12.69,,
511618,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2012-16,15.43,,
511619,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2012-16,20.05,,
511620,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2012-16,31.49,,
511621,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2012-16,25,,
511622,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2012-16,29.95,,
511623,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2012-16,33.82,,
511624,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2012-16,11.23,,
511625,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2012-16,6.67,,
511626,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2012-16,12.35,,
511627,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2012-16,8.86,,
511628,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2012-16,8.8,,
511629,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2012-16,21.55,,
511630,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2012-16,10.85,,
511631,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2012-16,15.53,,
511632,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),402,West Queens,2012-16,17.97,,
511633,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2012-16,15.93,,
511634,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2012-16,7.83,,
511635,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2012-16,12.35,,
511636,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2012-16,13.6,,
511637,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2012-16,14.42,,
511638,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),408,Jamaica,2012-16,14.81,,
511639,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2012-16,7.07,,
511640,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),410,Rockaways,2012-16,19.16,,
511641,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),501,Port Richmond,2012-16,21.97,,
511642,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2012-16,18.99,,
511643,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),503,Willowbrook,2012-16,9.39,,
511644,221,3,5,103,109,Poverty,Percent,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2012-16,7.73,,
355028,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2009-13,2,,
355029,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2009-13,2,,
355030,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2009-13,3,,
355031,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2009-13,3,,
355032,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2009-13,3,,
355033,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2009-13,3,,
355034,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2009-13,3,,
355035,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),201,Greenpoint,2009-13,3,,
355036,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2009-13,2,,
355037,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2009-13,3,,
355038,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),204,East New York,2009-13,3,,
355039,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),205,Sunset Park,2009-13,3,,
355040,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),206,Borough Park,2009-13,3,,
355041,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2009-13,2,,
355042,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2009-13,1,,
355043,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2009-13,2,,
355044,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2009-13,2,,
355045,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2009-13,3,,
355046,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),301,Washington Heights,2009-13,3,,
355047,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2009-13,3,,
355048,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),303,East Harlem,2009-13,3,,
355049,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),304,Upper West Side,2009-13,1,,
355050,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),305,Upper East Side,2009-13,1,,
355051,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2009-13,1,,
355052,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2009-13,1,,
355053,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2009-13,1,,
355054,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2009-13,2,,
355055,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2009-13,1,,
355056,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2009-13,2,,
355057,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),402,West Queens,2009-13,2,,
355058,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2009-13,1,,
355059,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2009-13,1,,
355060,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2009-13,1,,
355061,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2009-13,2,,
355062,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2009-13,1,,
355063,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),408,Jamaica,2009-13,2,,
355064,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2009-13,1,,
355065,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),410,Rockaways,2009-13,2,,
355066,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),501,Port Richmond,2009-13,2,,
355067,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2009-13,2,,
355068,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),503,Willowbrook,2009-13,1,,
355069,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2009-13,1,,
354169,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2010-14,2,,
354170,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2010-14,2,,
354171,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2010-14,3,,
354172,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2010-14,2,,
354173,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2010-14,3,,
354174,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2010-14,3,,
354175,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2010-14,3,,
354176,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),201,Greenpoint,2010-14,3,,
354177,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2010-14,2,,
354178,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2010-14,3,,
354179,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),204,East New York,2010-14,3,,
354180,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),205,Sunset Park,2010-14,3,,
354181,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),206,Borough Park,2010-14,3,,
354182,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2010-14,2,,
354183,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2010-14,1,,
354184,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2010-14,2,,
354185,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2010-14,2,,
354186,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2010-14,3,,
354187,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),301,Washington Heights,2010-14,3,,
354188,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2010-14,3,,
354189,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),303,East Harlem,2010-14,3,,
354190,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),304,Upper West Side,2010-14,1,,
354191,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),305,Upper East Side,2010-14,1,,
354192,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2010-14,1,,
354193,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2010-14,1,,
354194,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2010-14,1,,
354195,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2010-14,2,,
354196,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2010-14,1,,
354197,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2010-14,2,,
354198,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),402,West Queens,2010-14,2,,
354199,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2010-14,2,,
354200,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2010-14,1,,
354201,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2010-14,1,,
354202,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2010-14,1,,
354203,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2010-14,1,,
354204,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),408,Jamaica,2010-14,2,,
354205,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2010-14,1,,
354206,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),410,Rockaways,2010-14,2,,
354207,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),501,Port Richmond,2010-14,3,,
354208,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2010-14,2,,
354209,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),503,Willowbrook,2010-14,1,,
354210,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2010-14,1,,
356093,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2011-15,2,,
356094,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2011-15,2,,
356095,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2011-15,3,,
356096,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2011-15,3,,
356097,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2011-15,3,,
356098,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2011-15,3,,
356099,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2011-15,3,,
356100,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),201,Greenpoint,2011-15,3,,
356101,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2011-15,2,,
356102,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2011-15,3,,
356103,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),204,East New York,2011-15,3,,
356104,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),205,Sunset Park,2011-15,3,,
356105,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),206,Borough Park,2011-15,3,,
356106,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2011-15,2,,
356107,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2011-15,1,,
356108,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2011-15,2,,
356109,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2011-15,2,,
356110,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2011-15,3,,
356111,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),301,Washington Heights,2011-15,3,,
356112,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2011-15,3,,
356113,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),303,East Harlem,2011-15,3,,
356114,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),304,Upper West Side,2011-15,1,,
356115,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),305,Upper East Side,2011-15,1,,
356116,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2011-15,1,,
356117,870,3,222,103,109,Poverty,Rank,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2011-15,1,,
